reconstruction_error,is_anomaly_95,is_anomaly_99,is_anomaly_std
0.10997108,True,False,False
0.005619008,False,False,False
0.0070653367,False,False,False
0.056238,False,False,False
0.016422376,False,False,False
0.005914148,False,False,False
0.022225035,False,False,False
0.002892368,False,False,False
0.017964434,False,False,False
0.0045759543,False,False,False
0.05221341,False,False,False
0.0071918136,False,False,False
0.025183694,False,False,False
0.0295412,False,False,False
0.0032852292,False,False,False
0.0030612252,False,False,False
0.02723518,False,False,False
0.0034991247,False,False,False
0.0103370575,False,False,False
0.00489637,False,False,False
0.004481556,False,False,False
0.012992588,False,False,False
0.21072872,True,True,False
0.006387083,False,False,False
0.012597304,False,False,False
0.0905689,True,False,False
0.007431495,False,False,False
0.0077297078,False,False,False
0.0069343005,False,False,False
0.003725324,False,False,False
0.009305283,False,False,False
0.05367308,False,False,False
0.022727696,False,False,False
0.016828842,False,False,False
0.009451498,False,False,False
0.021403296,False,False,False
0.015615344,False,False,False
0.0036141213,False,False,False
0.0064238333,False,False,False
0.060372453,False,False,False
0.025057398,False,False,False
0.016807605,False,False,False
0.018845618,False,False,False
0.0065513006,False,False,False
0.018785184,False,False,False
0.0040712887,False,False,False
0.004652423,False,False,False
0.0025076445,False,False,False
0.0035969727,False,False,False
0.004661328,False,False,False
0.005975669,False,False,False
0.010678453,False,False,False
0.00599002,False,False,False
0.0035375399,False,False,False
0.0104187345,False,False,False
0.0070704385,False,False,False
0.013234385,False,False,False
0.004257174,False,False,False
0.011085225,False,False,False
0.020387897,False,False,False
0.019380271,False,False,False
0.030248726,False,False,False
0.10796327,True,False,False
0.007819851,False,False,False
0.0049192943,False,False,False
0.0049236324,False,False,False
0.007869092,False,False,False
0.0006501544,False,False,False
0.18921892,True,True,False
0.013045627,False,False,False
0.006058464,False,False,False
0.01841846,False,False,False
0.05396865,False,False,False
0.007900333,False,False,False
0.016811762,False,False,False
0.0061895,False,False,False
0.0017066043,False,False,False
0.11801906,True,False,False
0.009336569,False,False,False
0.018867502,False,False,False
0.022450088,False,False,False
0.0063651716,False,False,False
0.015444309,False,False,False
0.0006501544,False,False,False
0.0044357106,False,False,False
0.006328146,False,False,False
0.011755902,False,False,False
0.007650538,False,False,False
0.05958069,False,False,False
0.0054884176,False,False,False
0.0052183806,False,False,False
0.052510228,False,False,False
0.008566553,False,False,False
0.0068227123,False,False,False
0.0026026992,False,False,False
0.0055653853,False,False,False
0.0044621457,False,False,False
0.009500815,False,False,False
0.029793706,False,False,False
0.015269417,False,False,False
0.0006501544,False,False,False
0.0036637047,False,False,False
0.0036756722,False,False,False
0.03969697,False,False,False
0.0062278216,False,False,False
0.10078871,True,False,False
0.0055128396,False,False,False
0.007197941,False,False,False
0.0067785718,False,False,False
0.002343706,False,False,False
0.0066586495,False,False,False
0.006108471,False,False,False
0.0095888935,False,False,False
0.005607941,False,False,False
0.0573814,False,False,False
0.00983129,False,False,False
0.0101633575,False,False,False
0.00640742,False,False,False
0.009880794,False,False,False
0.0045275455,False,False,False
0.0068285353,False,False,False
0.008218173,False,False,False
0.031552695,False,False,False
0.00650672,False,False,False
0.016305767,False,False,False
0.0006501544,False,False,False
0.0006501544,False,False,False
0.004334427,False,False,False
0.012409477,False,False,False
0.0006501544,False,False,False
0.006775468,False,False,False
0.15639639,True,True,False
0.020494934,False,False,False
0.010243446,False,False,False
0.014112727,False,False,False
0.03764874,False,False,False
0.018222835,False,False,False
0.0044784117,False,False,False
0.069938645,False,False,False
0.023467675,False,False,False
0.033041786,False,False,False
0.0052131317,False,False,False
0.0037029304,False,False,False
0.09985146,True,False,False
0.005546762,False,False,False
0.014361641,False,False,False
0.006536087,False,False,False
0.010414485,False,False,False
0.008794933,False,False,False
0.0066088634,False,False,False
0.0065862928,False,False,False
0.02725161,False,False,False
0.029072324,False,False,False
0.0054874625,False,False,False
0.01105971,False,False,False
0.011792222,False,False,False
0.0033051989,False,False,False
0.086906925,True,False,False
0.0017055426,False,False,False
0.0035634777,False,False,False
0.0054811374,False,False,False
0.0062549436,False,False,False
0.009362586,False,False,False
0.009164442,False,False,False
0.031572655,False,False,False
0.024493394,False,False,False
0.005348511,False,False,False
0.008158603,False,False,False
0.01263953,False,False,False
0.015316863,False,False,False
0.005089417,False,False,False
0.005423651,False,False,False
0.010908612,False,False,False
0.0070859487,False,False,False
0.0006501544,False,False,False
0.021963093,False,False,False
0.019100185,False,False,False
0.03710765,False,False,False
0.028812142,False,False,False
0.019944247,False,False,False
0.00836638,False,False,False
0.008815335,False,False,False
0.066441864,False,False,False
0.009355284,False,False,False
0.003461185,False,False,False
0.005298801,False,False,False
0.011233543,False,False,False
0.0037725628,False,False,False
0.00685013,False,False,False
0.007810002,False,False,False
0.0045632427,False,False,False
0.013790444,False,False,False
0.027968202,False,False,False
0.0076206275,False,False,False
0.025137115,False,False,False
0.0047793705,False,False,False
0.00684189,False,False,False
0.09746607,True,False,False
0.016592931,False,False,False
0.0071115256,False,False,False
0.006302926,False,False,False
0.049045417,False,False,False
0.06312678,False,False,False
0.0030777103,False,False,False
0.0006501544,False,False,False
0.010249781,False,False,False
0.01594946,False,False,False
0.014337019,False,False,False
0.02392734,False,False,False
0.0218571,False,False,False
0.0032105432,False,False,False
0.0049462356,False,False,False
0.0071636424,False,False,False
0.0059723235,False,False,False
0.07814268,True,False,False
0.0041194735,False,False,False
0.004740985,False,False,False
0.010432732,False,False,False
0.003778818,False,False,False
0.03490076,False,False,False
0.009560583,False,False,False
0.014962543,False,False,False
0.10296356,True,False,False
0.009800587,False,False,False
0.042573866,False,False,False
0.006593231,False,False,False
0.0049038837,False,False,False
0.010974309,False,False,False
0.07691459,False,False,False
0.018007832,False,False,False
0.008196267,False,False,False
0.005053541,False,False,False
0.0034983126,False,False,False
0.012646736,False,False,False
0.011554024,False,False,False
0.02266556,False,False,False
0.0053836624,False,False,False
0.0110527435,False,False,False
0.0032709464,False,False,False
0.10760196,True,False,False
0.002919994,False,False,False
0.0284287,False,False,False
0.008658317,False,False,False
0.0006501544,False,False,False
0.0036336177,False,False,False
0.0069499956,False,False,False
0.008435279,False,False,False
0.009039354,False,False,False
0.0032273699,False,False,False
0.010792823,False,False,False
0.008196267,False,False,False
0.015628865,False,False,False
0.061198898,False,False,False
0.0006501544,False,False,False
0.0063003497,False,False,False
0.0068365573,False,False,False
0.008039047,False,False,False
0.010160157,False,False,False
0.014104303,False,False,False
0.037930634,False,False,False
0.0029409204,False,False,False
0.0046996907,False,False,False
0.00898749,False,False,False
0.04122276,False,False,False
0.0006501544,False,False,False
0.0030515993,False,False,False
0.009496657,False,False,False
0.008751813,False,False,False
0.0061793774,False,False,False
0.0021990857,False,False,False
0.019045413,False,False,False
0.0053326655,False,False,False
0.0026047858,False,False,False
0.0061165732,False,False,False
0.003627542,False,False,False
0.0045806407,False,False,False
0.037275903,False,False,False
0.09675306,True,False,False
0.0057579624,False,False,False
0.0050936365,False,False,False
0.008795467,False,False,False
0.0067113163,False,False,False
0.014740453,False,False,False
0.012667852,False,False,False
0.026125481,False,False,False
0.0065731737,False,False,False
0.0024510473,False,False,False
0.06166032,False,False,False
0.00586574,False,False,False
0.0054024095,False,False,False
0.011134519,False,False,False
0.0077272695,False,False,False
0.0050159865,False,False,False
0.045259528,False,False,False
0.00555992,False,False,False
0.009985332,False,False,False
0.008008017,False,False,False
0.0078445785,False,False,False
0.03740852,False,False,False
0.008056226,False,False,False
0.010510463,False,False,False
0.0045447545,False,False,False
0.0048996927,False,False,False
0.0047638183,False,False,False
0.01832112,False,False,False
0.0027145776,False,False,False
0.0067785718,False,False,False
0.034514174,False,False,False
0.0060348203,False,False,False
0.0032709464,False,False,False
0.005086867,False,False,False
0.047961224,False,False,False
0.0006501544,False,False,False
0.005733716,False,False,False
0.006896611,False,False,False
0.010191314,False,False,False
0.0046261484,False,False,False
0.009418293,False,False,False
0.013243753,False,False,False
0.041353695,False,False,False
0.07826408,True,False,False
0.004364231,False,False,False
0.004987657,False,False,False
0.019097682,False,False,False
0.0046524405,False,False,False
0.013407347,False,False,False
0.0045721056,False,False,False
0.010019041,False,False,False
0.011491426,False,False,False
0.050644718,False,False,False
0.026870737,False,False,False
0.0028500862,False,False,False
0.0034099172,False,False,False
0.02001544,False,False,False
0.010882078,False,False,False
0.0161268,False,False,False
0.034984257,False,False,False
0.023364518,False,False,False
0.0045253397,False,False,False
0.0056522735,False,False,False
0.009665497,False,False,False
0.035172023,False,False,False
0.00671635,False,False,False
0.0071377223,False,False,False
0.005863709,False,False,False
0.013119926,False,False,False
0.003945195,False,False,False
0.038915038,False,False,False
0.0066775377,False,False,False
0.005846839,False,False,False
0.0072157243,False,False,False
0.0006501544,False,False,False
0.009174464,False,False,False
0.015367115,False,False,False
0.028207356,False,False,False
0.07975916,True,False,False
0.008585849,False,False,False
0.123695225,True,False,False
0.05513934,False,False,False
0.0065733376,False,False,False
0.010113795,False,False,False
0.004453434,False,False,False
0.026963057,False,False,False
0.004372012,False,False,False
0.014495224,False,False,False
0.008288017,False,False,False
0.006462879,False,False,False
0.008453191,False,False,False
0.005562861,False,False,False
0.018089667,False,False,False
0.004746273,False,False,False
0.017792877,False,False,False
0.012156457,False,False,False
0.008159251,False,False,False
0.006757395,False,False,False
0.0072930194,False,False,False
0.012255258,False,False,False
0.03246007,False,False,False
0.017690836,False,False,False
0.06255291,False,False,False
0.005357974,False,False,False
0.0050406805,False,False,False
0.0031481234,False,False,False
0.0023042355,False,False,False
0.010290881,False,False,False
0.012678607,False,False,False
0.016986158,False,False,False
0.013403596,False,False,False
0.011072568,False,False,False
0.055053182,False,False,False
0.028720375,False,False,False
0.037934285,False,False,False
0.006374104,False,False,False
0.0071614916,False,False,False
0.014744379,False,False,False
0.0069731516,False,False,False
0.008702286,False,False,False
0.08831883,True,False,False
0.015183868,False,False,False
0.0331073,False,False,False
0.006811285,False,False,False
0.01465755,False,False,False
0.012619603,False,False,False
0.037171163,False,False,False
0.004611441,False,False,False
0.009750113,False,False,False
0.024888763,False,False,False
0.031434335,False,False,False
0.014426861,False,False,False
0.028418457,False,False,False
0.0024549898,False,False,False
0.0052339667,False,False,False
0.012112456,False,False,False
0.01086296,False,False,False
0.0024733078,False,False,False
0.011710841,False,False,False
0.007055288,False,False,False
0.005834344,False,False,False
0.01530669,False,False,False
0.027814765,False,False,False
0.010428195,False,False,False
0.0064710435,False,False,False
0.008285438,False,False,False
0.009956969,False,False,False
0.004864271,False,False,False
0.0315954,False,False,False
0.026785385,False,False,False
0.030873703,False,False,False
0.0050505153,False,False,False
0.14822309,True,False,False
0.003827333,False,False,False
0.0045292084,False,False,False
0.006091474,False,False,False
0.003549911,False,False,False
0.03717194,False,False,False
0.099776074,True,False,False
0.010798105,False,False,False
0.015262915,False,False,False
0.05432434,False,False,False
0.01443175,False,False,False
0.007686812,False,False,False
0.06230089,False,False,False
0.0006501544,False,False,False
0.016650015,False,False,False
0.0045275455,False,False,False
0.013460433,False,False,False
0.030451862,False,False,False
0.007197707,False,False,False
0.006899092,False,False,False
0.08489866,True,False,False
0.0064042485,False,False,False
0.013910291,False,False,False
0.010527836,False,False,False
0.006766824,False,False,False
0.014448491,False,False,False
0.0130062075,False,False,False
0.0006501544,False,False,False
0.0027741485,False,False,False
0.008508908,False,False,False
0.0054646675,False,False,False
0.004798922,False,False,False
0.013331585,False,False,False
0.004420266,False,False,False
0.0046652914,False,False,False
0.04070026,False,False,False
0.01745956,False,False,False
0.00320498,False,False,False
0.008316947,False,False,False
0.03972759,False,False,False
0.011843595,False,False,False
0.016060565,False,False,False
0.005672358,False,False,False
0.0006501544,False,False,False
0.0056369924,False,False,False
0.013907699,False,False,False
0.04292632,False,False,False
0.014378796,False,False,False
0.021176873,False,False,False
0.005770687,False,False,False
0.007085556,False,False,False
0.02324909,False,False,False
0.0081142215,False,False,False
0.06699354,False,False,False
0.008584245,False,False,False
0.005348425,False,False,False
0.008021829,False,False,False
0.021082202,False,False,False
0.00936503,False,False,False
0.0024055005,False,False,False
0.030157294,False,False,False
0.0044986717,False,False,False
0.0046834713,False,False,False
0.004831827,False,False,False
0.0068581467,False,False,False
0.00438968,False,False,False
0.008285201,False,False,False
0.008240237,False,False,False
0.01082931,False,False,False
0.007646339,False,False,False
0.006079595,False,False,False
0.033316016,False,False,False
0.014082035,False,False,False
0.0038045174,False,False,False
0.07384584,False,False,False
0.004427881,False,False,False
0.0034369875,False,False,False
0.036803458,False,False,False
0.004952362,False,False,False
0.039715033,False,False,False
0.0006501544,False,False,False
0.013442864,False,False,False
0.005475617,False,False,False
0.008740623,False,False,False
0.05458161,False,False,False
0.005854404,False,False,False
0.0033615383,False,False,False
0.003047657,False,False,False
0.0073074023,False,False,False
0.003491762,False,False,False
0.007577335,False,False,False
0.026528208,False,False,False
0.010643177,False,False,False
0.003274188,False,False,False
0.011316036,False,False,False
0.01291456,False,False,False
0.029790873,False,False,False
0.00830678,False,False,False
0.055509567,False,False,False
0.004311135,False,False,False
0.0040650135,False,False,False
0.0054520187,False,False,False
0.021997562,False,False,False
0.049022175,False,False,False
0.006130682,False,False,False
0.026599988,False,False,False
0.005635735,False,False,False
0.06295218,False,False,False
0.0035809274,False,False,False
0.0006501544,False,False,False
0.0063003497,False,False,False
0.0048916577,False,False,False
0.053342827,False,False,False
0.007226143,False,False,False
0.050313428,False,False,False
0.0006501544,False,False,False
0.023912767,False,False,False
0.0060002245,False,False,False
0.061630696,False,False,False
0.03286546,False,False,False
0.0006501544,False,False,False
0.0077658943,False,False,False
0.0036757747,False,False,False
0.0006501544,False,False,False
0.007853195,False,False,False
0.027384773,False,False,False
0.07263365,False,False,False
0.049255196,False,False,False
0.0055521796,False,False,False
0.01671176,False,False,False
0.011772718,False,False,False
0.007927749,False,False,False
0.00469743,False,False,False
0.008101332,False,False,False
0.010259547,False,False,False
0.02518538,False,False,False
0.09489656,True,False,False
0.018012322,False,False,False
0.0006501544,False,False,False
0.08307949,True,False,False
0.009122691,False,False,False
0.024704577,False,False,False
0.0052137296,False,False,False
0.0057371533,False,False,False
0.005896832,False,False,False
0.024888763,False,False,False
0.08466297,True,False,False
0.07828423,True,False,False
0.0062275366,False,False,False
0.0066492762,False,False,False
0.008319417,False,False,False
0.025141489,False,False,False
0.032570027,False,False,False
0.006797674,False,False,False
0.041418117,False,False,False
0.023221899,False,False,False
0.0047516976,False,False,False
0.0053664153,False,False,False
0.004024894,False,False,False
0.0051317606,False,False,False
0.082593866,True,False,False
0.009533119,False,False,False
0.008161988,False,False,False
0.035712183,False,False,False
0.012083492,False,False,False
0.07470711,False,False,False
0.0041700755,False,False,False
0.0042875954,False,False,False
0.018296184,False,False,False
0.0067848633,False,False,False
0.02047669,False,False,False
0.0019142265,False,False,False
0.1563881,True,True,False
0.062783316,False,False,False
0.02276428,False,False,False
0.016747735,False,False,False
0.0070652436,False,False,False
0.012206922,False,False,False
0.0038647382,False,False,False
0.0050821225,False,False,False
0.007452527,False,False,False
0.0027877712,False,False,False
0.022023698,False,False,False
0.08886101,True,False,False
0.010937241,False,False,False
0.00842776,False,False,False
0.0035021796,False,False,False
0.008797904,False,False,False
0.0029257098,False,False,False
0.06276973,False,False,False
0.0040993607,False,False,False
0.01930743,False,False,False
0.017330885,False,False,False
0.013857639,False,False,False
0.03088426,False,False,False
0.046047535,False,False,False
0.005573962,False,False,False
0.026763484,False,False,False
0.041532714,False,False,False
0.0064434796,False,False,False
0.0051110494,False,False,False
0.004611441,False,False,False
0.012724084,False,False,False
0.03483613,False,False,False
0.005282658,False,False,False
0.03389292,False,False,False
0.00885875,False,False,False
0.0006501544,False,False,False
0.0041838563,False,False,False
0.008731636,False,False,False
0.0074475296,False,False,False
0.007274001,False,False,False
0.0035843442,False,False,False
0.010741021,False,False,False
0.007854572,False,False,False
0.09435853,True,False,False
0.004798922,False,False,False
0.03876949,False,False,False
0.027571596,False,False,False
0.047365475,False,False,False
0.019951267,False,False,False
0.007581403,False,False,False
0.00503815,False,False,False
0.0006501544,False,False,False
0.09108676,True,False,False
0.0045569884,False,False,False
0.0056507112,False,False,False
0.0006501544,False,False,False
0.016692795,False,False,False
0.0068286937,False,False,False
0.002598719,False,False,False
0.0059711654,False,False,False
0.008008425,False,False,False
0.0036558432,False,False,False
0.0045065116,False,False,False
0.006461978,False,False,False
0.0070237154,False,False,False
0.006391479,False,False,False
0.017206013,False,False,False
0.00358669,False,False,False
0.10840423,True,False,False
0.0095774885,False,False,False
0.16771945,True,True,False
0.00610099,False,False,False
0.0032709464,False,False,False
0.0031771648,False,False,False
0.008102963,False,False,False
0.005867334,False,False,False
0.010755864,False,False,False
0.014900871,False,False,False
0.00629654,False,False,False
0.014537211,False,False,False
0.0059251124,False,False,False
0.0071571064,False,False,False
0.003252209,False,False,False
0.019785408,False,False,False
0.0050375303,False,False,False
0.013496853,False,False,False
0.056161705,False,False,False
0.011243068,False,False,False
0.0135124205,False,False,False
0.0076181362,False,False,False
0.11113012,True,False,False
0.004391295,False,False,False
0.0045404495,False,False,False
0.003387529,False,False,False
0.022009723,False,False,False
0.007659606,False,False,False
0.005145548,False,False,False
0.0006501544,False,False,False
0.008943999,False,False,False
0.013795267,False,False,False
0.0026934042,False,False,False
0.0056094844,False,False,False
0.04810411,False,False,False
0.016319841,False,False,False
0.016794296,False,False,False
0.02021423,False,False,False
0.006470587,False,False,False
0.00258847,False,False,False
0.008558659,False,False,False
0.00681732,False,False,False
0.05488757,False,False,False
0.0028682589,False,False,False
0.0072637377,False,False,False
0.007650836,False,False,False
0.047439035,False,False,False
0.026561748,False,False,False
0.0006501544,False,False,False
0.0066078557,False,False,False
0.016360652,False,False,False
0.011242298,False,False,False
0.0032911587,False,False,False
0.0074673006,False,False,False
0.006155104,False,False,False
0.0044447714,False,False,False
0.08029287,True,False,False
0.0048934966,False,False,False
0.0082038315,False,False,False
0.0006501544,False,False,False
0.017790709,False,False,False
0.0056203413,False,False,False
0.040399045,False,False,False
0.0066740485,False,False,False
0.011153256,False,False,False
0.008451463,False,False,False
0.0041972296,False,False,False
0.027087795,False,False,False
0.012917318,False,False,False
0.004499952,False,False,False
0.023120804,False,False,False
0.004446936,False,False,False
0.0006501544,False,False,False
0.014765535,False,False,False
0.0075923097,False,False,False
0.012987076,False,False,False
0.0068227123,False,False,False
0.007650538,False,False,False
0.005816002,False,False,False
0.0072517516,False,False,False
0.0055406564,False,False,False
0.01817765,False,False,False
0.0047075003,False,False,False
0.009122694,False,False,False
0.077053584,True,False,False
0.037371103,False,False,False
0.0057619163,False,False,False
0.08157386,True,False,False
0.004570553,False,False,False
0.024661703,False,False,False
0.0072321035,False,False,False
0.0006501544,False,False,False
0.006483029,False,False,False
0.0045860386,False,False,False
0.017713094,False,False,False
0.009830689,False,False,False
0.018240679,False,False,False
0.0068667056,False,False,False
0.009427952,False,False,False
0.0061902395,False,False,False
0.0024644842,False,False,False
0.010342219,False,False,False
0.012987076,False,False,False
0.0068040853,False,False,False
0.012264531,False,False,False
0.005193312,False,False,False
0.085169524,True,False,False
0.017152028,False,False,False
0.031949587,False,False,False
0.010175478,False,False,False
0.12159909,True,False,False
0.0605271,False,False,False
0.0035090784,False,False,False
0.119059004,True,False,False
0.019178083,False,False,False
0.009846401,False,False,False
0.0031313126,False,False,False
0.017684154,False,False,False
0.017662488,False,False,False
0.0045307116,False,False,False
0.057386246,False,False,False
0.0037051493,False,False,False
0.011285238,False,False,False
0.008386265,False,False,False
0.0073556346,False,False,False
0.03969917,False,False,False
0.012264111,False,False,False
0.004162447,False,False,False
0.006407425,False,False,False
0.0065591196,False,False,False
0.006281052,False,False,False
0.0006501544,False,False,False
0.006302926,False,False,False
0.0032237663,False,False,False
0.014979186,False,False,False
0.0075327447,False,False,False
0.016424099,False,False,False
0.028554227,False,False,False
0.1088959,True,False,False
0.08886101,True,False,False
0.010547508,False,False,False
0.037775066,False,False,False
0.008493859,False,False,False
0.011536722,False,False,False
0.0006501544,False,False,False
0.003613736,False,False,False
0.01351404,False,False,False
0.015503007,False,False,False
0.012189381,False,False,False
0.0006501544,False,False,False
0.0006501544,False,False,False
0.006652231,False,False,False
0.023413956,False,False,False
0.0062925857,False,False,False
0.005335161,False,False,False
0.04540257,False,False,False
0.008854314,False,False,False
0.0055846362,False,False,False
0.050877348,False,False,False
0.009835339,False,False,False
0.002338486,False,False,False
0.005781264,False,False,False
0.0900412,True,False,False
0.04065648,False,False,False
0.0074618114,False,False,False
0.010700527,False,False,False
0.0087557575,False,False,False
0.017087488,False,False,False
0.031806476,False,False,False
0.016097356,False,False,False
0.010342219,False,False,False
0.00788175,False,False,False
0.00476306,False,False,False
0.019501522,False,False,False
0.011981596,False,False,False
0.009233175,False,False,False
0.009216292,False,False,False
0.008806273,False,False,False
0.005869489,False,False,False
0.020066397,False,False,False
0.13881661,True,False,False
0.018467223,False,False,False
0.012282366,False,False,False
0.014990171,False,False,False
0.005043523,False,False,False
0.022023698,False,False,False
0.03054493,False,False,False
0.0032852292,False,False,False
0.0031833935,False,False,False
0.011470121,False,False,False
0.01065356,False,False,False
0.0020303663,False,False,False
0.014597241,False,False,False
0.04754714,False,False,False
0.011593786,False,False,False
0.007064224,False,False,False
0.035119213,False,False,False
0.0017547265,False,False,False
0.0052155694,False,False,False
0.0037725628,False,False,False
0.0051225037,False,False,False
0.011273588,False,False,False
0.0075283786,False,False,False
0.007650836,False,False,False
0.0006501544,False,False,False
0.01717028,False,False,False
0.018776376,False,False,False
0.015953248,False,False,False
0.00783474,False,False,False
0.008296571,False,False,False
0.023614258,False,False,False
0.035119213,False,False,False
0.0045480565,False,False,False
0.016267657,False,False,False
0.0060237255,False,False,False
0.010002098,False,False,False
0.085657164,True,False,False
0.012878499,False,False,False
0.026880244,False,False,False
0.005595427,False,False,False
0.0066963644,False,False,False
0.0046830936,False,False,False
0.028781729,False,False,False
0.007889071,False,False,False
0.009484576,False,False,False
0.0049502444,False,False,False
0.010770122,False,False,False
0.02336975,False,False,False
0.106903605,True,False,False
0.004103508,False,False,False
0.005475025,False,False,False
0.0035341536,False,False,False
0.020923356,False,False,False
0.013360298,False,False,False
0.010004756,False,False,False
0.005943472,False,False,False
0.054963324,False,False,False
0.009304174,False,False,False
0.0140554495,False,False,False
0.007829243,False,False,False
0.036112748,False,False,False
0.0022111484,False,False,False
0.0067867343,False,False,False
0.012567764,False,False,False
0.017741637,False,False,False
0.012738056,False,False,False
0.00356331,False,False,False
0.008488862,False,False,False
0.0031275013,False,False,False
0.005150936,False,False,False
0.009183818,False,False,False
0.007388567,False,False,False
0.015525779,False,False,False
0.0006501544,False,False,False
0.0006501544,False,False,False
0.008768428,False,False,False
0.0024549898,False,False,False
0.013210499,False,False,False
0.014371234,False,False,False
0.0006501544,False,False,False
0.01140323,False,False,False
0.04045623,False,False,False
0.027050307,False,False,False
0.0050755395,False,False,False
0.018831933,False,False,False
0.00927795,False,False,False
0.0046671983,False,False,False
0.006483029,False,False,False
0.005885349,False,False,False
0.006956627,False,False,False
0.0039681043,False,False,False
0.0015761496,False,False,False
0.0068827067,False,False,False
0.0061324714,False,False,False
0.030980987,False,False,False
0.012607683,False,False,False
0.0030935484,False,False,False
0.0059723235,False,False,False
0.0006501544,False,False,False
0.0083566075,False,False,False
0.075941585,False,False,False
0.12198047,True,False,False
0.011330358,False,False,False
0.0068340506,False,False,False
0.07892009,True,False,False
0.018485203,False,False,False
0.11607143,True,False,False
0.0065905647,False,False,False
0.0006501544,False,False,False
0.005264693,False,False,False
0.009372738,False,False,False
0.10300433,True,False,False
0.015367115,False,False,False
0.0030983223,False,False,False
0.035651516,False,False,False
0.041636903,False,False,False
0.030931039,False,False,False
0.009204207,False,False,False
0.02720701,False,False,False
0.0040766434,False,False,False
0.0040117623,False,False,False
0.011072568,False,False,False
0.009376797,False,False,False
0.019873828,False,False,False
0.0038153895,False,False,False
0.17816855,True,True,False
0.0061157094,False,False,False
0.01827682,False,False,False
0.017109318,False,False,False
0.0055653853,False,False,False
0.0025780636,False,False,False
0.004850619,False,False,False
0.12210553,True,False,False
0.0006501544,False,False,False
0.029486457,False,False,False
0.003317494,False,False,False
0.01243492,False,False,False
0.0227644,False,False,False
0.006056341,False,False,False
0.006749411,False,False,False
0.04590574,False,False,False
0.015367115,False,False,False
0.007650538,False,False,False
0.004391295,False,False,False
0.024323335,False,False,False
0.010081399,False,False,False
0.0060923733,False,False,False
0.013460963,False,False,False
0.0056107775,False,False,False
0.007637323,False,False,False
0.04524101,False,False,False
0.004526054,False,False,False
0.010300961,False,False,False
0.0059535196,False,False,False
0.004895368,False,False,False
0.006453838,False,False,False
0.0059947106,False,False,False
0.0065236697,False,False,False
0.004245465,False,False,False
0.005705996,False,False,False
0.0077297078,False,False,False
0.0044646766,False,False,False
0.006413686,False,False,False
0.007346676,False,False,False
0.013565698,False,False,False
0.029742358,False,False,False
0.0024085606,False,False,False
0.022348901,False,False,False
0.0041185734,False,False,False
0.0107109565,False,False,False
0.09288631,True,False,False
0.033148214,False,False,False
0.011892837,False,False,False
0.0016714457,False,False,False
0.017255498,False,False,False
0.10599343,True,False,False
0.024051856,False,False,False
0.012558993,False,False,False
0.012023477,False,False,False
0.006893158,False,False,False
0.002615828,False,False,False
0.019678993,False,False,False
0.0045806407,False,False,False
0.004375556,False,False,False
0.0032727353,False,False,False
0.0024644842,False,False,False
0.005789793,False,False,False
0.0042698,False,False,False
0.015365944,False,False,False
0.0057508443,False,False,False
0.02594096,False,False,False
0.026852341,False,False,False
0.005614231,False,False,False
0.0034072374,False,False,False
0.005477256,False,False,False
0.076189786,False,False,False
0.0006501544,False,False,False
0.026341371,False,False,False
0.004103508,False,False,False
0.02085284,False,False,False
0.0073574744,False,False,False
0.11483297,True,False,False
0.02014918,False,False,False
0.010579161,False,False,False
0.016819093,False,False,False
0.003963264,False,False,False
0.0080578495,False,False,False
0.004611891,False,False,False
0.009835339,False,False,False
0.04572501,False,False,False
0.12599237,True,False,False
0.0006501544,False,False,False
0.019794837,False,False,False
0.16435444,True,True,False
0.008637487,False,False,False
0.0037629057,False,False,False
0.0025913287,False,False,False
0.0006501544,False,False,False
0.004050943,False,False,False
0.0068273335,False,False,False
0.006887878,False,False,False
0.004651102,False,False,False
0.006761363,False,False,False
0.015497084,False,False,False
0.0006501544,False,False,False
0.055682164,False,False,False
0.0054874625,False,False,False
0.015791327,False,False,False
0.028392946,False,False,False
0.024106493,False,False,False
0.049374525,False,False,False
0.02746155,False,False,False
0.01543324,False,False,False
0.03681613,False,False,False
0.111115836,True,False,False
0.0085828,False,False,False
0.010336641,False,False,False
0.009159922,False,False,False
0.020238591,False,False,False
0.0065981024,False,False,False
0.0037628163,False,False,False
0.010041417,False,False,False
0.018599337,False,False,False
0.045311283,False,False,False
0.0041085426,False,False,False
0.005590082,False,False,False
0.006746862,False,False,False
0.0041188756,False,False,False
0.011714747,False,False,False
0.010434279,False,False,False
0.009992341,False,False,False
0.0056164856,False,False,False
0.0061813677,False,False,False
0.0040653977,False,False,False
0.0030192537,False,False,False
0.0061626225,False,False,False
0.006956627,False,False,False
0.0070649427,False,False,False
0.0058596088,False,False,False
0.04327608,False,False,False
0.036614746,False,False,False
0.0033403656,False,False,False
0.009615735,False,False,False
0.0017055426,False,False,False
0.035119213,False,False,False
0.024594627,False,False,False
0.008178476,False,False,False
0.02254932,False,False,False
0.011070827,False,False,False
0.0054799914,False,False,False
0.030616479,False,False,False
0.010547508,False,False,False
0.012716448,False,False,False
0.04722019,False,False,False
0.011692429,False,False,False
0.0075954422,False,False,False
0.020295637,False,False,False
0.008065048,False,False,False
0.0028803458,False,False,False
0.005140972,False,False,False
0.07508977,False,False,False
0.009146429,False,False,False
0.0030488588,False,False,False
0.017307775,False,False,False
0.003203674,False,False,False
0.0048789447,False,False,False
